R	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
2	-8	1	3	2	4	3	5	7	-10	7	27	5	4	4	4	3	-8	40	52	12	7	5	5	5	-10	22	51	49	41	13	19	9	-1	0	0	0	0	0	0	0	0	-1	-1	0	0	1	1	0	-1	0	0	0	0	-1	0	1	1	0	0	0	1	0	0	0
2	-7	1	3	2	4	3	5	7	-10	8	27	5	4	4	3	3	-7	40	52	12	6	6	5	4	-11	22	51	49	40	13	18	8	1	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	1	0	0	0	-1	1	0	-1	-1	0	0	0	-1	0	-1	-1
2	-7	1	3	2	3	2	4	5	-10	7	27	5	3	3	3	2	-7	41	52	12	6	5	4	4	-11	22	51	49	40	13	18	7	0	0	0	0	-1	-1	-1	-2	0	-1	0	0	-1	-1	0	-1	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	-1
2	-8	1	3	2	4	3	5	7	-10	7	27	5	4	4	3	3	-8	40	52	11	7	6	5	4	-11	21	50	49	41	13	19	9	-1	0	0	0	1	1	1	2	0	0	0	0	1	1	0	1	-1	-1	0	-1	1	1	1	0	0	-1	-1	0	1	0	1	2
2	-7	1	3	2	3	3	5	6	-11	7	28	5	4	4	3	2	-7	40	52	12	6	6	5	4	-11	22	51	48	40	13	18	9	1	0	0	0	-1	0	0	-1	-1	0	1	0	0	0	0	-1	1	0	0	1	-1	0	0	0	0	1	1	-1	-1	0	-1	0
2	-7	1	3	2	4	3	5	6	-10	7	27	5	3	4	3	3	-7	41	52	12	7	6	4	4	-12	22	51	49	41	13	18	8	0	0	0	0	1	0	0	0	1	0	-1	0	-1	0	0	1	0	1	0	0	1	0	-1	0	-1	0	0	1	1	0	0	-1
2	-7	1	3	3	4	3	5	6	-10	7	28	5	4	4	3	3	-8	40	52	13	7	6	4	4	-11	22	51	49	41	13	18	8	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	-1	-1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
2	-7	1	2	3	4	3	4	6	-11	7	27	4	3	3	3	3	-7	40	52	12	6	6	5	4	-12	21	51	48	40	12	18	8	0	0	-1	0	0	0	-1	0	-1	0	-1	-1	-1	-1	0	0	1	0	0	-1	-1	0	1	0	-1	-1	0	-1	-1	-1	0	0
2	-7	1	2	3	5	4	6	7	-10	7	28	5	4	4	4	3	-8	40	52	12	7	6	5	5	-11	21	50	48	41	13	18	9	0	0	0	0	1	1	2	1	1	0	1	1	1	1	1	0	-1	0	0	0	1	0	0	1	1	0	-1	0	1	1	0	1
2	-8	1	2	2	5	4	6	7	-10	7	28	4	4	4	4	3	-8	39	52	12	8	6	5	4	-11	22	51	48	41	13	19	9	-1	0	0	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	1	0	0	-1	0	1	1	0	0	0	1	0
2	-8	1	3	2	5	3	5	7	-10	7	27	4	4	5	4	4	-7	40	52	12	7	6	5	5	-11	21	50	48	41	14	18	9	0	0	1	0	0	-1	-1	0	0	0	-1	0	0	1	0	1	1	1	0	0	-1	0	0	1	0	-1	-1	0	0	1	-1	0
2	-7	1	2	1	4	3	5	6	-11	7	27	5	3	3	3	3	-8	40	52	12	7	6	5	4	-11	21	50	48	41	13	18	9	1	0	-1	-1	-1	0	0	-1	-1	0	0	1	-1	-2	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0
2	-8	1	2	2	4	4	6	7	-10	7	28	5	4	4	4	3	-8	40	52	12	7	6	5	4	-11	21	50	48	42	13	18	9	-1	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2	-8	0	3	1	4	4	5	7	-11	7	27	4	4	4	4	3	-8	39	52	11	7	6	4	4	-11	22	51	48	41	13	18	8	0	-1	1	-1	0	0	-1	0	-1	0	-1	-1	0	0	0	0	0	-1	0	-1	0	0	-1	0	0	1	1	0	-1	0	0	-1
2	-8	0	2	2	5	3	5	7	-10	7	27	4	4	4	4	3	-8	40	52	12	7	6	5	4	-12	21	50	49	41	13	18	9	0	0	-1	1	1	-1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	-1	-1	-1	1	0	0	0	1
2	-8	0	2	2	5	3	6	7	-10	7	28	4	5	4	4	4	-8	39	53	11	7	7	6	5	-11	21	51	48	42	13	18	9	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	-1	1	-1	0	1	1	1	1	0	1	-1	1	0	0	0
2	-8	1	2	2	5	3	5	7	-11	6	24	4	4	4	4	3	-8	38	53	12	7	6	5	4	-11	21	62	50	42	13	18	8	0	1	0	0	0	0	-1	0	-1	-1	-4	0	-1	0	0	-1	0	-1	0	1	0	-1	-1	-1	0	0	11	2	0	0	0	-1
2	-8	0	2	2	4	4	5	7	-11	5	24	4	4	4	3	3	-8	38	52	12	7	6	5	5	-11	20	61	50	43	13	17	9	0	-1	0	0	-1	1	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	1	0	-1	-1	0	1	0	-1	1
2	-8	0	2	2	4	4	6	7	-10	5	23	4	4	4	4	4	-8	38	53	11	7	6	5	5	-11	20	60	50	43	14	17	8	0	0	0	0	0	0	1	0	1	0	-1	0	0	0	1	1	0	0	1	-1	0	0	0	0	0	0	-1	0	0	1	0	-1
2	-8	0	2	2	4	4	5	7	-11	6	23	4	4	4	4	3	-7	38	53	12	7	5	5	4	-11	20	61	50	43	13	17	8	0	0	0	0	0	0	-1	0	-1	1	0	0	0	0	0	-1	1	0	0	1	0	-1	0	-1	0	0	1	0	0	-1	0	0
2	-8	1	2	2	4	3	5	6	-11	6	23	5	4	4	3	3	-8	38	52	12	7	6	5	4	-11	20	60	50	43	14	17	8	0	1	0	0	0	-1	0	-1	0	0	0	1	0	0	-1	0	-1	0	-1	0	0	1	0	0	0	0	-1	0	0	1	0	0
2	-7	0	2	2	4	3	5	7	-10	6	23	4	4	4	3	3	-8	38	53	12	7	6	5	4	-12	20	60	50	43	14	17	8	1	-1	0	0	0	0	0	1	1	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0
2	-8	0	2	2	4	3	5	7	-11	6	23	4	4	4	4	3	-8	38	53	12	7	5	5	4	-12	20	60	50	43	14	17	8	-1	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
2	-8	0	2	2	4	4	5	7	-11	6	23	5	4	4	4	3	-7	38	53	11	7	5	5	4	-12	20	60	50	43	13	17	8	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	-1	0	0
2	-9	0	2	2	4	3	5	6	-11	6	23	4	4	3	4	3	-9	38	52	12	7	5	4	4	-12	20	60	50	43	13	17	8	-1	0	0	0	0	-1	0	-1	0	0	0	-1	0	-1	0	0	-2	0	-1	1	0	0	-1	0	0	0	0	0	0	0	0	0
2	-8	0	2	1	4	3	4	6	-11	6	23	4	4	3	3	2	-8	38	53	11	7	5	5	4	-12	20	60	50	43	13	16	7	1	0	0	-1	0	0	-1	0	0	0	0	0	0	0	-1	-1	1	0	1	-1	0	0	1	0	0	0	0	0	0	0	-1	-1
2	-8	0	2	2	4	3	4	7	-11	6	23	4	4	3	3	3	-8	37	53	12	7	6	5	4	-12	20	60	50	43	13	16	8	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	-1	0	1	0	1	0	0	0	0	0	0	0	0	0	1
2	-8	0	1	2	4	4	5	6	-11	5	23	4	4	4	3	3	-8	38	53	12	7	6	5	4	-12	20	59	50	43	13	16	7	0	0	-1	0	0	1	1	-1	0	-1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1
2	-8	1	2	2	5	3	4	7	-10	5	23	5	3	4	4	3	-8	38	53	12	7	6	5	4	-12	21	60	50	43	14	17	7	0	1	1	0	1	-1	-1	1	1	0	0	1	-1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0
2	-8	1	2	2	4	3	4	6	-11	6	23	5	4	3	3	2	-8	38	53	12	7	5	4	4	-11	20	60	50	43	13	16	7	0	0	0	0	-1	0	0	-1	-1	1	0	0	1	-1	-1	-1	0	0	0	0	0	-1	-1	0	1	-1	0	0	0	-1	-1	0
2	-9	0	1	1	4	3	5	6	-12	4	23	4	4	3	3	3	-8	37	53	11	7	5	4	3	-12	20	60	50	43	13	16	7	-1	-1	-1	-1	0	0	1	0	-1	-2	0	-1	0	0	0	1	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0
2	-9	0	1	1	5	3	5	6	-12	5	23	4	4	3	3	3	-9	37	52	11	8	6	5	4	-12	20	59	50	44	13	16	8	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	-1	0	-1	0	1	1	1	1	0	0	-1	0	1	0	0	1
2	-8	0	2	2	4	3	6	7	-11	6	23	5	4	4	3	3	-8	37	53	12	7	6	5	4	-12	20	59	50	44	13	16	8	1	0	1	1	-1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	1	-1	0	0	0	0	0	0	0	0	0	0	0
2	-8	1	2	2	5	4	6	8	-11	5	23	4	4	5	4	4	-9	37	53	12	8	7	6	5	-12	20	60	50	45	14	17	9	0	1	0	0	1	1	0	1	0	-1	0	-1	0	1	1	1	-1	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1
2	-9	0	1	1	4	3	4	6	-12	5	22	3	3	3	3	2	-9	36	52	10	7	5	4	4	-12	20	59	49	43	12	16	7	-1	-1	-1	-1	-1	-1	-2	-2	-1	0	-1	-1	-1	-2	-1	-2	0	-1	-1	-2	-1	-2	-2	-1	0	0	-1	-1	-2	-2	-1	-2
2	-9	0	1	1	5	3	6	7	-11	5	23	4	4	4	4	3	-9	37	52	12	8	6	5	4	-12	20	60	50	44	13	16	8	0	0	0	0	1	0	2	1	1	0	1	1	1	1	1	1	0	1	0	2	1	1	1	0	0	0	1	1	1	1	0	1
2	-9	0	1	1	4	3	4	6	-12	4	23	4	3	3	3	2	-8	37	52	11	6	5	4	4	-12	19	59	50	43	12	16	7	0	0	0	0	-1	0	-2	-1	-1	-1	0	0	-1	-1	-1	-1	1	0	0	-1	-2	-1	-1	0	0	-1	-1	0	-1	-1	0	-1
2	-8	0	1	1	4	3	5	7	-11	5	23	4	4	4	3	3	-8	37	53	12	6	5	5	4	-12	20	60	50	43	13	15	7	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	1	-1	0
2	-9	0	2	1	4	2	4	6	-11	5	23	4	3	3	3	2	-8	38	52	12	7	5	4	4	-12	20	59	50	43	12	15	7	-1	0	1	0	0	-1	-1	-1	0	0	0	0	-1	-1	0	-1	0	1	-1	0	1	0	-1	0	0	0	-1	0	0	-1	0	0
2	-9	0	2	1	4	3	4	6	-11	4	23	4	4	3	2	3	-8	37	52	11	7	5	4	4	-12	20	59	50	43	12	15	7	0	0	0	0	0	1	0	0	0	-1	0	0	1	0	-1	1	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
2	-7	1	3	3	3	2	4	6	-10	7	24	5	3	3	3	3	-7	38	54	13	6	5	4	3	-11	21	61	51	43	12	15	7	2	1	1	2	-1	-1	0	0	1	3	1	1	-1	0	1	0	1	1	2	2	-1	0	0	-1	1	1	2	1	0	0	0	0
2	-8	0	2	2	4	3	4	6	-10	6	23	5	3	3	3	2	-8	38	53	12	6	5	4	3	-12	20	60	51	43	13	15	7	-1	-1	-1	-1	1	1	0	0	0	-1	-1	0	0	0	0	-1	-1	0	-1	-1	0	0	0	0	-1	-1	-1	0	0	1	0	0
2	-9	-1	2	1	4	2	4	6	-12	5	23	4	3	3	2	3	-9	37	52	11	6	5	4	3	-12	20	59	50	43	12	15	7	-1	-1	0	-1	0	-1	0	0	-2	-1	0	-1	0	0	-1	1	-1	-1	-1	-1	0	0	0	0	0	0	-1	-1	0	-1	0	0
2	-8	0	1	1	4	3	5	6	-11	5	23	4	3	3	3	3	-8	37	52	12	6	5	4	4	-12	20	59	50	43	12	15	7	1	1	-1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
2	-9	0	1	1	4	3	5	6	-12	5	23	3	4	4	3	3	-9	37	52	11	7	5	5	4	-12	20	59	50	43	13	16	7	-1	0	0	0	0	0	0	0	-1	0	0	-1	1	1	0	0	-1	0	0	-1	1	0	1	0	0	0	0	0	0	1	1	0
2	-8	1	1	2	4	3	5	7	-11	5	23	4	4	3	3	2	-8	36	52	11	7	5	4	4	-12	20	60	50	43	13	15	7	1	1	0	1	0	0	0	1	1	0	0	1	0	-1	0	-1	1	-1	0	0	0	0	-1	0	0	0	1	0	0	0	-1	0
2	-8	0	1	1	4	3	4	6	-11	4	23	4	4	3	3	2	-9	37	52	11	7	5	4	4	-12	20	59	50	43	12	14	7	0	-1	0	-1	0	0	-1	-1	0	-1	0	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	-1	0	0	-1	-1	0
2	-9	0	1	1	4	3	4	5	-11	6	23	4	3	3	2	1	-8	37	53	11	6	5	4	4	-12	20	59	51	43	11	14	7	-1	0	0	0	0	0	0	-1	0	2	0	0	-1	0	-1	-1	1	0	1	0	-1	0	0	0	0	0	0	1	0	-1	0	0
2	-9	0	1	1	4	3	4	6	-11	4	23	4	4	3	3	2	-8	37	52	11	6	5	4	4	-12	19	60	50	43	12	14	7	0	0	0	0	0	0	0	1	0	-2	0	0	1	0	1	1	0	0	-1	0	0	0	0	0	0	-1	1	-1	0	1	0	0
2	-8	0	2	1	4	3	5	7	-11	5	23	4	3	3	3	3	-9	36	52	11	7	6	4	4	-12	20	60	50	43	12	15	7	1	0	1	0	0	0	1	1	0	1	0	0	-1	0	0	1	-1	-1	0	0	1	1	0	0	0	1	0	0	0	0	1	0
2	-8	0	1	1	3	2	4	6	-11	5	23	4	3	3	2	2	-9	37	52	11	6	5	4	3	-12	19	59	50	43	12	14	7	0	0	-1	0	-1	-1	-1	-1	0	0	0	0	0	0	-1	-1	0	1	0	0	-1	-1	0	-1	0	-1	-1	0	0	0	-1	0
2	-8	0	2	2	4	2	4	7	-11	5	23	4	3	3	2	2	-8	37	52	11	6	5	4	4	-12	20	60	50	43	12	14	7	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
2	-9	0	2	1	4	3	5	6	-11	5	23	4	4	3	3	2	-9	37	52	12	7	5	4	4	-12	19	60	50	43	13	14	7	-1	0	0	-1	0	1	1	-1	0	0	0	0	1	0	1	0	-1	0	0	1	1	0	0	0	0	-1	0	0	0	1	0	0
2	-8	0	1	1	5	3	5	7	-11	5	23	4	4	4	4	3	-8	37	52	12	7	6	5	4	-12	19	59	50	43	13	15	7	1	0	-1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	-1	0	0	0	1	0
2	-8	0	1	1	4	3	4	7	-11	5	23	4	3	3	3	2	-8	37	52	11	7	5	4	4	-12	20	60	50	43	12	15	7	0	0	0	0	-1	0	-1	0	0	0	0	0	-1	-1	-1	-1	0	0	0	-1	0	-1	-1	0	0	1	1	0	0	-1	0	0
2	-8	0	1	2	4	2	4	6	-11	4	23	3	3	3	2	2	-8	37	52	11	6	4	4	3	-12	20	59	50	43	11	14	6	0	0	0	1	0	-1	0	-1	0	-1	0	-1	0	0	-1	0	0	0	0	0	-1	-1	0	-1	0	0	-1	0	0	-1	-1	-1
2	-9	0	1	1	5	4	5	7	-11	5	23	4	4	4	4	3	-9	37	53	11	7	6	5	5	-12	20	60	50	44	13	15	7	-1	0	0	-1	1	2	1	1	0	1	0	1	1	1	2	1	-1	0	1	0	1	2	1	2	0	0	1	0	1	2	1	1
2	-8	0	2	2	4	3	5	7	-11	5	23	4	4	4	3	3	-8	37	53	12	7	5	5	4	-12	20	59	50	43	13	15	7	1	0	1	1	-1	-1	0	0	0	0	0	0	0	0	-1	0	1	0	0	1	0	-1	0	-1	0	0	-1	0	-1	0	0	0
2	-6	2	4	4	5	4	6	7	-9	7	25	6	4	4	3	3	-7	38	54	13	8	6	5	4	-10	22	61	52	44	13	16	7	2	2	2	2	1	1	1	0	2	2	2	2	0	0	0	0	1	1	1	1	1	1	0	0	2	2	2	2	1	0	1	0
2	-7	1	3	3	5	4	5	7	-10	6	24	5	4	4	4	4	-7	38	54	13	7	6	5	5	-10	21	60	52	44	13	14	8	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	-1	0	0	1	1	0	0	0	0	-1	0	0	1	0	-1	-1	0	0	0	-2	1
2	-8	0	2	2	5	4	5	7	-10	6	23	4	4	4	4	3	-7	37	52	12	7	5	5	4	-11	20	60	51	44	13	15	8	-1	-1	-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	-1	0	-1	-2	-1	0	-1	0	-1	-1	-1	0	-1	0	0	1	0
2	-7	1	3	3	4	3	6	7	-9	7	24	6	4	3	3	3	-7	38	53	13	7	6	5	4	-11	21	61	51	44	12	15	7	1	1	1	1	-1	-1	1	0	1	1	1	2	0	-1	-1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	-1	0	-1
2	-8	1	2	3	4	3	4	6	-10	6	24	5	4	3	3	3	-7	38	53	12	7	5	4	4	-11	21	60	51	44	12	14	7	-1	0	-1	0	0	0	-2	-1	-1	-1	0	-1	0	0	0	0	0	0	0	-1	0	-1	-1	0	0	0	-1	0	0	0	-1	0
2	-7	1	3	3	4	3	5	7	-10	6	24	5	4	4	3	2	-8	38	53	12	7	6	5	4	-11	21	61	51	44	12	15	7	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	-1	-1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0
2	-7	1	3	2	4	3	4	6	-10	6	24	4	4	3	3	2	-7	38	53	12	6	5	4	3	-11	20	60	51	43	11	14	6	0	0	0	-1	0	0	-1	-1	0	0	0	-1	0	-1	0	0	1	0	0	0	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1
2	-7	1	2	3	5	3	5	6	-10	6	24	5	4	3	3	3	-7	38	53	12	7	5	5	4	-11	21	60	51	44	12	14	6	0	0	-1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0
2	-7	1	2	3	3	3	4	6	-10	6	24	5	3	3	2	2	-8	38	53	13	5	4	3	3	-11	21	60	52	43	11	13	6	0	0	0	0	-2	0	-1	0	0	0	0	0	-1	0	-1	-1	-1	0	0	1	-2	-1	-2	-1	0	0	0	1	-1	-1	-1	0
2	-8	0	2	2	4	3	6	7	-11	6	24	4	4	4	4	3	-8	37	52	12	7	6	5	4	-12	20	60	51	44	13	14	7	-1	-1	0	-1	1	0	2	1	-1	0	0	-1	1	1	2	1	0	-1	-1	-1	2	2	2	1	-1	-1	0	-1	1	2	1	1
2	-8	0	1	1	4	3	5	6	-11	4	23	3	4	4	4	2	-9	37	52	11	7	6	4	4	-12	20	60	50	44	12	14	7	0	0	-1	-1	0	0	-1	-1	0	-2	-1	-1	0	0	0	-1	-1	0	0	-1	0	0	-1	0	0	0	0	-1	0	-1	0	0
2	-7	0	2	2	5	3	5	7	-11	6	23	4	4	4	4	3	-8	37	52	12	7	5	4	5	-12	20	60	51	44	13	14	7	1	0	1	1	1	0	0	1	0	2	0	1	0	0	0	1	1	0	0	1	0	-1	0	1	0	0	0	1	0	1	0	0
2	-7	1	2	3	4	3	5	7	-10	6	24	4	4	4	4	3	-7	38	53	13	7	6	5	5	-11	21	60	52	44	13	14	7	0	1	0	1	-1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0
2	-8	1	2	2	4	3	6	6	-9	5	24	4	3	3	3	3	-7	38	53	12	7	5	5	4	-11	21	60	51	44	12	14	7	-1	0	0	-1	0	0	1	-1	1	-1	0	0	-1	-1	-1	0	0	0	0	-1	0	-1	0	-1	0	0	0	-1	0	-1	0	0
2	-8	0	1	1	4	3	5	7	-11	5	23	3	4	4	3	2	-9	37	52	12	7	5	4	4	-11	20	59	50	43	13	14	7	0	-1	-1	-1	0	0	-1	1	-2	0	-1	-1	1	1	0	-1	-2	-1	-1	0	0	0	-1	0	0	-1	-1	-1	-1	1	0	0
2	-6	1	3	3	4	4	5	7	-9	7	25	5	4	4	4	3	-7	38	54	13	7	6	5	5	-10	21	61	52	44	12	14	7	2	1	2	2	0	1	0	0	2	2	2	2	0	0	1	1	2	1	2	1	0	1	1	1	1	1	2	2	1	-1	0	0
2	-8	0	2	2	4	4	5	7	-10	5	24	4	4	3	3	2	-8	37	52	11	7	5	5	5	-12	20	60	51	44	12	14	7	-2	-1	-1	-1	0	0	0	0	-1	-2	-1	-1	0	-1	-1	-1	-1	-1	-2	-2	0	-1	0	0	-2	-1	-1	-1	0	0	0	0
2	-7	1	3	3	4	3	5	6	-10	6	24	5	4	4	3	3	-7	38	53	13	7	6	4	4	-10	21	61	51	43	12	14	7	1	1	1	1	0	-1	0	-1	0	1	0	1	0	1	0	1	1	1	1	2	0	1	-1	-1	2	1	1	0	-1	0	0	0
2	-7	1	3	3	4	4	5	7	-10	7	24	5	4	4	4	3	-7	39	54	12	7	5	5	4	-10	21	61	52	44	12	14	7	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	-1	0	-1	1	0	0	0	0	1	1	0	0	0
2	-7	1	3	3	5	3	5	7	-10	6	24	5	3	3	3	2	-7	38	53	12	7	5	4	4	-11	20	61	52	43	12	13	7	0	0	0	0	1	-1	0	0	0	-1	0	0	-1	-1	-1	-1	0	-1	-1	0	0	0	-1	0	-1	-1	0	0	-1	0	-1	0
2	-8	-1	1	1	4	4	5	7	-12	4	23	4	4	4	4	3	-9	37	52	11	7	6	4	4	-12	19	60	50	44	12	14	7	-1	-2	-2	-2	-1	1	0	0	-2	-2	-1	-1	1	1	1	1	-2	-1	-1	-1	0	1	0	0	-1	-1	-1	-2	1	0	1	0
2	-8	0	2	2	5	3	5	7	-11	5	23	4	4	4	3	3	-9	37	52	12	7	6	5	5	-12	20	60	51	44	13	14	7	0	1	1	1	1	-1	0	0	1	1	0	0	0	0	-1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0
2	-7	1	2	3	4	3	5	7	-10	6	24	5	3	3	3	2	-8	38	53	12	7	5	4	4	-11	20	60	51	44	12	13	6	1	1	0	1	-1	0	0	0	1	1	1	1	-1	-1	0	-1	1	1	1	0	0	-1	-1	-1	1	0	0	0	0	-1	-1	-1
2	-7	1	3	2	3	2	4	6	-10	6	24	5	3	3	2	1	-8	38	53	12	6	4	3	3	-11	20	61	52	42	11	13	6	0	0	1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	-1	0	0	0	0	-1	-1	-1	-1	0	0	1	1	-2	-1	0	0
2	-7	1	2	3	4	3	5	7	-10	6	24	5	4	4	3	3	-7	38	53	13	7	5	4	4	-11	21	61	52	44	12	13	7	0	0	-1	1	1	1	1	1	0	0	0	0	1	1	1	2	1	0	0	1	1	1	1	1	0	1	0	0	2	1	0	1
2	-7	1	3	2	4	3	5	6	-10	6	24	5	3	3	3	2	-8	38	53	13	7	5	4	4	-11	20	60	52	44	11	13	6	0	0	1	-1	0	0	0	-1	0	0	0	0	-1	-1	0	-1	-1	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	0	-1
2	-7	1	2	3	6	4	6	8	-11	6	24	5	5	4	4	3	-8	38	53	12	7	6	5	4	-11	20	60	51	45	13	14	7	0	0	-1	1	2	1	1	2	-1	0	0	0	2	1	1	1	0	0	0	-1	0	1	1	0	0	0	0	-1	1	2	1	1
2	-7	0	2	3	5	4	6	7	-10	6	24	5	5	5	4	4	-8	37	53	13	7	7	6	6	-11	20	61	51	45	13	14	8	0	-1	0	0	-1	0	0	-1	1	0	0	0	0	1	0	1	0	-1	0	1	0	1	1	2	0	0	1	0	0	0	0	1
2	-7	1	3	3	5	4	6	8	-10	6	24	5	5	5	4	4	-7	38	53	13	8	7	6	6	-11	21	61	51	45	13	14	8	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
2	-8	0	2	2	4	3	4	6	-11	6	24	5	4	3	3	3	-8	37	53	12	7	5	4	4	-12	20	61	52	44	11	13	6	-1	-1	-1	-1	-1	-1	-2	-2	-1	0	0	0	-1	-2	-1	-1	-1	-1	0	-1	-1	-2	-2	-2	-1	-1	0	1	-1	-2	-1	-2
2	-8	1	2	3	5	4	6	8	-10	5	24	5	4	4	4	4	-8	37	53	12	7	6	5	5	-11	20	60	51	45	13	14	7	0	1	0	1	1	1	2	2	1	-1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	-1	-1	1	2	1	1
2	-8	0	2	2	5	4	5	7	-11	6	23	5	5	5	4	4	-8	37	52	12	8	7	5	5	-12	20	60	51	45	12	14	7	0	-1	0	-1	0	0	-1	-1	-1	1	-1	0	1	1	0	0	0	0	-1	0	1	1	0	0	-1	0	0	0	0	-1	0	0
2	-7	1	2	3	5	4	6	7	-10	6	24	5	4	5	4	4	-7	38	53	13	7	6	5	4	-11	21	61	52	45	13	14	7	1	1	0	1	0	0	1	0	1	0	1	0	-1	0	0	0	1	1	1	1	-1	-1	0	-1	1	1	1	1	0	1	0	0
2	-7	1	3	3	5	4	6	8	-9	6	24	5	5	4	4	3	-7	37	53	13	8	6	5	5	-11	21	61	52	45	13	14	7	0	0	1	0	0	0	0	1	1	0	0	0	1	-1	0	-1	0	-1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
2	-7	1	2	3	4	4	6	8	-10	6	24	5	4	5	4	3	-7	38	53	13	7	6	5	5	-10	20	60	52	45	13	14	7	0	0	-1	0	-1	0	0	0	-1	0	0	0	-1	1	0	0	0	1	0	0	-1	0	0	0	1	-1	-1	0	0	0	0	0
2	-7	0	3	3	5	4	6	8	-10	6	24	5	5	4	4	3	-8	37	53	12	8	6	6	5	-10	21	60	52	45	12	14	7	0	-1	1	0	1	0	0	0	0	0	0	0	1	-1	0	0	-1	-1	0	-1	1	0	1	0	0	1	0	0	0	-1	0	0
2	-7	1	2	2	6	4	6	7	-11	6	24	5	4	4	4	4	-8	38	53	12	8	6	5	5	-11	21	60	52	45	13	14	8	0	1	-1	-1	1	0	0	-1	-1	0	0	0	-1	0	0	1	0	1	0	0	0	0	-1	0	-1	0	0	0	0	1	0	1
2	-8	0	2	1	6	4	6	7	-11	5	23	3	5	5	4	4	-9	37	52	12	7	6	5	5	-12	20	59	51	45	13	13	7	-1	-1	0	-1	0	0	0	0	0	-1	-1	-2	1	1	0	0	-1	-1	-1	0	-1	0	0	0	-1	-1	-1	-1	0	0	-1	-1
2	-8	-1	1	1	5	4	6	8	-11	5	23	4	4	4	3	4	-8	37	52	12	8	7	5	5	-12	20	59	51	45	13	13	7	0	-1	-1	0	-1	0	0	1	0	0	0	1	-1	-1	-1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
2	-8	1	2	2	5	4	6	7	-10	10	25	4	5	4	4	3	-8	44	52	12	8	7	5	5	-11	20	63	51	41	11	13	7	0	2	1	1	0	0	0	-1	1	5	2	0	1	0	1	-1	0	7	0	0	0	0	0	0	1	0	4	0	-4	-2	0	0
